platform,pool_name,pool_address,date,reserve0,reserve1,weth_reserve,swap_count,total_event_count
uniswap,USDT-WETH,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,2020-09-26,558205.97081911354,198207099.880043,558205.97081911354,11974,12671
uniswap,USDT-WETH,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,2020-09-27,556777.18861678452,198262614.379448,556777.18861678452,10558,11191
uniswap,USDT-WETH,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,2020-09-28,629693.49958434026,223363458.410648,629693.49958434026,10829,11348
uniswap,USDT-WETH,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,2020-09-29,628623.81370737893,226392566.188982,628623.81370737893,10362,10913
uniswap,USDT-WETH,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,2020-09-30,662698.13311181078,238432356.008973,662698.13311181078,9740,10239
uniswap,USDT-WETH,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,2020-10-01,677066.27854435053,238528886.436773,677066.27854435053,10350,10745
uniswap,USDT-WETH,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,2020-10-02,670933.35333318252,231708887.561031,670933.35333318252,12726,13135
uniswap,USDT-WETH,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,2020-10-03,633665.86288249283,219947127.754713,633665.86288249283,9928,10310
uniswap,USDT-WETH,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,2020-10-04,628911.133096163,221382351.660486,628911.133096163,13536,13863
uniswap,USDT-WETH,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,2020-10-05,662091.98109696526,233554129.604674,662091.98109696526,12277,12689
uniswap,USDT-WETH,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,2020-10-06,665788.50550059427,225996282.996422,665788.50550059427,15504,15862
uniswap,USDT-WETH,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,2020-10-07,656359.03833621717,224716050.679245,656359.03833621717,13084,13504
uniswap,USDT-WETH,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,2020-10-08,654471.431096457,229665114.019288,654471.431096457,12133,12544
uniswap,USDT-WETH,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,2020-10-09,645759.942871875,235807350.746692,645759.942871875,11144,11514
uniswap,USDT-WETH,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,2020-10-10,665526.910463352,247135207.05613,665526.910463352,11055,11486
uniswap,USDT-WETH,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,2020-10-11,761550.74880429229,284412343.974534,761550.74880429229,8943,9274
uniswap,USDT-WETH,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,2020-10-12,729913.47853372456,282603668.946508,729913.47853372456,10384,10753
uniswap,USDT-WETH,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,2020-10-13,727084.03917668131,277573852.893142,727084.03917668131,9618,9886
uniswap,USDT-WETH,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,2020-10-14,731822.29531291488,276556187.816664,731822.29531291488,8452,8769
uniswap,USDT-WETH,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,2020-10-15,705926.57677583792,266943540.726284,705926.57677583792,8412,8737
uniswap,USDT-WETH,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,2020-10-16,702336.69678458548,256697766.621238,702336.69678458548,9098,9414
uniswap,USDT-WETH,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,2020-10-17,698532.146860061,256685244.109649,698532.146860061,7645,7891
uniswap,USDT-WETH,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,2020-10-18,694939.4207995187,262087088.686404,694939.4207995187,7328,7581
uniswap,USDT-WETH,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,2020-10-19,701252.927270679,265765315.598014,701252.927270679,9533,9795
uniswap,USDT-WETH,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,2020-10-20,720809.44023892994,265299331.563427,720809.44023892994,8751,8992
uniswap,USDT-WETH,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,2020-10-21,687990.10904220922,269632360.749382,687990.10904220922,8635,8908
uniswap,USDT-WETH,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,2020-10-22,610214.07003012579,252672090.633118,610214.07003012579,8286,8614
uniswap,USDT-WETH,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,2020-10-23,610397.20136325085,249534828.981584,610397.20136325085,8391,8614
uniswap,USDT-WETH,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,2020-10-24,605145.81331113831,249116865.52855,605145.81331113831,7381,7588
uniswap,USDT-WETH,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,2020-10-25,608015.8673796322,246787440.761286,608015.8673796322,7850,8085
uniswap,USDT-WETH,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,2020-10-26,644724.68223172007,253516437.546077,644724.68223172007,8338,8632
uniswap,USDT-WETH,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,2020-10-27,660416.20342800743,266815213.490297,660416.20342800743,7885,8164
uniswap,USDT-WETH,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,2020-10-28,676528.4926345594,262454275.306474,676528.4926345594,9985,10254
uniswap,USDT-WETH,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,2020-10-29,673417.43941560469,259726462.616891,673417.43941560469,9365,9792
uniswap,USDT-WETH,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,2020-10-30,675999.31865234487,259495284.67703,675999.31865234487,8707,8952
uniswap,USDT-WETH,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,2020-10-31,672548.05956839479,259955802.35838,672548.05956839479,8268,8477
uniswap,USDT-WETH,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,2020-11-01,677673.40845694544,268067817.457175,677673.40845694544,8119,8325
uniswap,USDT-WETH,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,2020-11-02,653355.36200186436,250626545.100768,653355.36200186436,8425,8645
uniswap,USDT-WETH,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,2020-11-03,631537.09336541581,245177334.656926,631537.09336541581,8426,8619
uniswap,USDT-WETH,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,2020-11-04,655311.11791241029,263077540.992864,655311.11791241029,7562,7777
uniswap,USDT-WETH,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,2020-11-05,627599.99127817084,260553604.453717,627599.99127817084,7975,8233
uniswap,USDT-WETH,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,2020-11-06,584867.14988774515,266216055.999116,584867.14988774515,8529,8807
uniswap,USDT-WETH,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,2020-11-07,566456.72422346822,247202897.111267,566456.72422346822,9199,9485
uniswap,USDT-WETH,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,2020-11-08,556119.77482356213,253131152.634234,556119.77482356213,7285,7489
uniswap,USDT-WETH,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,2020-11-09,573896.58509791025,254831585.491073,573896.58509791025,8229,8385
uniswap,USDT-WETH,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,2020-11-10,574431.20327761362,258940279.688217,574431.20327761362,7851,7998
uniswap,USDT-WETH,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,2020-11-11,566910.25319110812,263317164.707576,566910.25319110812,7138,7310
uniswap,USDT-WETH,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,2020-11-12,534812.54697530239,247443375.361191,534812.54697530239,6727,6913
uniswap,USDT-WETH,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,2020-11-13,563259.1473448124,267916504.177405,563259.1473448124,7535,7750
uniswap,USDT-WETH,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,2020-11-14,571244.23024996929,263452694.346955,571244.23024996929,7056,7256
uniswap,USDT-WETH,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,2020-11-15,560764.36817614513,251289696.567658,560764.36817614513,8317,8493
uniswap,USDT-WETH,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,2020-11-16,523906.88346277375,241968400.920686,523906.88346277375,7742,7985
uniswap,USDT-WETH,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,2020-11-17,225504.11790716319,109020239.216327,225504.11790716319,8155,8738
uniswap,USDT-WETH,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,2020-11-18,225353.47545920973,107674070.92374,225353.47545920973,7725,8070
uniswap,USDT-WETH,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,2020-11-19,207271.3974027865,97354182.235823,207271.3974027865,7318,7611
uniswap,USDT-WETH,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,2020-11-20,196092.63719931449,99741032.729742,196092.63719931449,7867,8050
uniswap,USDT-WETH,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,2020-11-21,192960.03953962892,106326850.804826,192960.03953962892,8649,8847
uniswap,USDT-WETH,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,2020-11-22,192645.5533541778,107693289.279494,192645.5533541778,9456,9606
uniswap,USDT-WETH,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,2020-11-23,176266.30329480118,107193726.500807,176266.30329480118,8958,9132
uniswap,USDT-WETH,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,2020-11-24,144221.58052764912,87087091.603673,144221.58052764912,7767,7902
uniswap,USDT-WETH,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,2020-11-25,141739.34804354844,80765354.484153,141739.34804354844,8227,8378
uniswap,USDT-WETH,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,2020-11-26,150782.9722607279,78121194.965309,150782.9722607279,10114,10280
uniswap,USDT-WETH,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,2020-11-27,152117.2657822498,78797160.673443,152117.2657822498,7695,7817
uniswap,USDT-WETH,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,2020-11-28,147249.29198257756,79136949.504283,147249.29198257756,7552,7712
uniswap,USDT-WETH,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,2020-11-29,142384.37841908835,81742152.291542,142384.37841908835,7838,7955
uniswap,USDT-WETH,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,2020-11-30,116252.25233902248,71430054.586057,116252.25233902248,8400,8508
uniswap,USDT-WETH,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,2020-12-01,123052.29369872819,72313782.86713,123052.29369872819,8265,8389
uniswap,USDT-WETH,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,2020-12-02,119419.0670738394,71473769.30904,119419.0670738394,8360,8466
uniswap,USDT-WETH,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,2020-12-03,116936.25540407207,72149441.023664,116936.25540407207,9154,9268
uniswap,USDT-WETH,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,2020-12-04,117588.97047984367,66869701.62564,117588.97047984367,10229,10316
uniswap,USDT-WETH,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,2020-12-05,119717.42989496714,71308746.138094,119717.42989496714,9317,9422
uniswap,USDT-WETH,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,2020-12-06,119511.37679908123,71893671.982794,119511.37679908123,11107,11211
uniswap,USDT-WETH,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,2020-12-07,121007.46410809738,71543133.258262,121007.46410809738,11186,11291
uniswap,USDT-WETH,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,2020-12-08,127539.88865514056,70663132.6961,127539.88865514056,13976,14047
uniswap,USDT-WETH,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,2020-12-09,127200.05772327498,72974223.582498,127200.05772327498,16419,16524
uniswap,USDT-WETH,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,2020-12-10,123721.32585198074,69193429.554949,123721.32585198074,14137,14269
uniswap,USDT-WETH,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,2020-12-11,128250.44011045943,69988773.658795,128250.44011045943,11820,11930
uniswap,USDT-WETH,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,2020-12-12,126065.31821424188,71670887.63025,126065.31821424188,9569,9675
uniswap,USDT-WETH,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,2020-12-13,126571.411110307,74630178.403949,126571.411110307,9643,9737
uniswap,USDT-WETH,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,2020-12-14,120233.25540639657,70522505.987428,120233.25540639657,10023,10121
uniswap,USDT-WETH,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,2020-12-15,121584.73520332921,71552468.733135,121584.73520332921,10938,11021
uniswap,USDT-WETH,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,2020-12-16,101371.82977425527,64545409.173699,101371.82977425527,8866,8977
uniswap,USDT-WETH,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,2020-12-17,96205.663505701188,61909271.1917,96205.663505701188,8659,8741
uniswap,USDT-WETH,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,2020-12-18,96112.8872410902,62752545.886593,96112.8872410902,8472,8562
uniswap,USDT-WETH,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,2020-12-19,94622.610479487485,62522732.576991,94622.610479487485,8581,8670
uniswap,USDT-WETH,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,2020-12-20,95725.032350677226,61170479.666361,95725.032350677226,9918,10038
uniswap,USDT-WETH,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,2020-12-21,99374.961860270589,60508121.612046,99374.961860270589,11857,11937
uniswap,USDT-WETH,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,2020-12-22,87640.967809695314,55707044.095946,87640.967809695314,10113,10189
uniswap,USDT-WETH,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,2020-12-23,91989.18935328169,53679525.186645,91989.18935328169,9051,9111
uniswap,USDT-WETH,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,2020-12-24,89416.9941720424,54840388.205079,89416.9941720424,8126,8216
uniswap,USDT-WETH,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,2020-12-25,92422.0497408199,57939997.136423,92422.0497408199,8199,8301
uniswap,USDT-WETH,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,2020-12-26,91050.3304250751,57867084.415892,91050.3304250751,8914,9006
uniswap,USDT-WETH,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,2020-12-27,88368.9795506762,60510263.148825,88368.9795506762,8308,8396
uniswap,USDT-WETH,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,2020-12-28,85253.909432762535,62347018.096174,85253.909432762535,9500,9592
uniswap,USDT-WETH,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,2020-12-29,100461.077690882,73788084.57891,100461.077690882,8699,8763
uniswap,USDT-WETH,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,2020-12-30,101862.05460439797,76800949.04946,101862.05460439797,7794,7849
uniswap,USDT-WETH,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,2020-12-31,103024.2990906784,75880864.882599,103024.2990906784,8019,8084
uniswap,USDT-WETH,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,2021-01-01,107086.25277915967,78152308.258426,107086.25277915967,7320,7403
uniswap,USDT-WETH,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,2021-01-02,102731.30285030024,79613997.476717,102731.30285030024,7822,7939
uniswap,USDT-WETH,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,2021-01-03,90941.37766443743,88580117.666604,90941.37766443743,7923,8022
uniswap,USDT-WETH,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,2021-01-04,81661.9940859644,84889320.649293,81661.9940859644,7149,7237
uniswap,USDT-WETH,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,2021-01-05,79204.3643922628,87023657.060443,79204.3643922628,7157,7246
uniswap,USDT-WETH,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,2021-01-06,68522.770071839812,82911912.831553,68522.770071839812,7623,7711
uniswap,USDT-WETH,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,2021-01-07,66965.965176955608,81830465.707027,66965.965176955608,6311,6401
uniswap,USDT-WETH,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,2021-01-08,72536.451850681624,88337323.282224,72536.451850681624,7298,7388
uniswap,USDT-WETH,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,2021-01-09,74851.685752695092,95921931.9757,74851.685752695092,6858,6957
uniswap,USDT-WETH,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,2021-01-10,76437.524814908553,96243510.366661,76437.524814908553,7419,7526
uniswap,USDT-WETH,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,2021-01-11,83665.258093176453,91040233.433625,83665.258093176453,8793,8861
uniswap,USDT-WETH,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,2021-01-12,86124.000511752529,90025915.095384,86124.000511752529,7810,7898
uniswap,USDT-WETH,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,2021-01-13,86580.78497198924,97648095.686214,86580.78497198924,9406,9530
uniswap,USDT-WETH,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,2021-01-14,81588.073614151624,100236338.183763,81588.073614151624,8017,8091
uniswap,USDT-WETH,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,2021-01-15,86424.942342724666,101140615.872148,86424.942342724666,7687,7769
uniswap,USDT-WETH,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,2021-01-16,80796.419276679822,99625222.181423,80796.419276679822,7424,7495
uniswap,USDT-WETH,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,2021-01-17,80965.4249986997,99548722.124968,80965.4249986997,8005,8089
uniswap,USDT-WETH,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,2021-01-18,79723.035941400565,100052723.402839,79723.035941400565,8258,8309
uniswap,USDT-WETH,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,2021-01-19,77854.868554710032,106884977.989951,77854.868554710032,9069,9151
uniswap,USDT-WETH,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,2021-01-20,75921.970065098751,104726467.564474,75921.970065098751,8951,9014
uniswap,USDT-WETH,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,2021-01-21,88822.579282760111,99077403.090305,88822.579282760111,8706,8781
uniswap,USDT-WETH,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,2021-01-22,86450.499298647555,106773286.798938,86450.499298647555,7208,7258
uniswap,USDT-WETH,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,2021-01-23,78547.9828850122,96629918.827695,78547.9828850122,6646,6705
uniswap,USDT-WETH,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,2021-01-24,74487.254556198648,103662120.106481,74487.254556198648,7548,7598
uniswap,USDT-WETH,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,2021-01-25,73255.876862625868,96655888.163941,73255.876862625868,8450,8513
uniswap,USDT-WETH,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,2021-01-26,70364.897910559826,95818718.280989,70364.897910559826,8285,8366
uniswap,USDT-WETH,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,2021-01-27,73833.80392042009,91720789.428538,73833.80392042009,8155,8210
uniswap,USDT-WETH,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,2021-01-28,72478.637469289737,96471387.443555,72478.637469289737,7620,7669
uniswap,USDT-WETH,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,2021-01-29,72182.23459431791,99571383.540195,72182.23459431791,8058,8125
uniswap,USDT-WETH,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,2021-01-30,70363.363337758958,96838900.129951,70363.363337758958,6702,6773
uniswap,USDT-WETH,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,2021-01-31,71534.228400869,94083994.868105,71534.228400869,7468,7539
uniswap,USDT-WETH,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,2021-02-01,68991.990028387227,94635968.781614,68991.990028387227,7075,7128
uniswap,USDT-WETH,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,2021-02-02,64288.522169185315,97287289.459002,64288.522169185315,7743,7821
uniswap,USDT-WETH,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,2021-02-03,65362.550894452565,108583485.119649,65362.550894452565,7535,7610
uniswap,USDT-WETH,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,2021-02-04,66700.45464421832,106509313.972709,66700.45464421832,7028,7081
uniswap,USDT-WETH,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,2021-02-05,64456.6018840803,110761536.705964,64456.6018840803,6707,6802
uniswap,USDT-WETH,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,2021-02-06,67694.96899496876,113408073.092849,67694.96899496876,6500,6614
uniswap,USDT-WETH,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,2021-02-07,69754.825847482731,112822653.684942,69754.825847482731,7565,7664
uniswap,USDT-WETH,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,2021-02-08,66731.025157203578,116547678.614459,66731.025157203578,7018,7083
uniswap,USDT-WETH,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,2021-02-09,65150.518046339108,115208059.589131,65150.518046339108,7385,7449
uniswap,USDT-WETH,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,2021-02-10,65593.9835483206,114453879.670826,65593.9835483206,7165,7217
uniswap,USDT-WETH,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,2021-02-11,65495.116824217977,116635684.347337,65495.116824217977,7767,7830
uniswap,USDT-WETH,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,2021-02-12,64457.86076096633,118674723.343778,64457.86076096633,8491,8541
uniswap,USDT-WETH,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,2021-02-13,64867.085093998423,117377233.467181,64867.085093998423,8162,8221
uniswap,USDT-WETH,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,2021-02-14,56918.00579816867,102576252.536488,56918.00579816867,8589,8648
uniswap,USDT-WETH,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,2021-02-15,57920.4535483002,103060550.648151,57920.4535483002,8926,8978
uniswap,USDT-WETH,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,2021-02-16,58494.43220565209,104042541.155822,58494.43220565209,7899,7954
uniswap,USDT-WETH,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,2021-02-17,57500.016345384371,106523005.07949,57500.016345384371,10242,10300
uniswap,USDT-WETH,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,2021-02-18,59679.576571765276,115569684.00204,59679.576571765276,9364,9435
uniswap,USDT-WETH,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,2021-02-19,59730.288487828511,117038616.120688,59730.288487828511,8440,8495
uniswap,USDT-WETH,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,2021-02-20,60990.419644798523,116834344.301531,60990.419644798523,7967,8036
uniswap,USDT-WETH,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,2021-02-21,59648.94018466337,114982876.148683,59648.94018466337,8288,8359
uniswap,USDT-WETH,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,2021-02-22,51868.387196706157,92460813.795284,51868.387196706157,8632,8695
uniswap,USDT-WETH,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,2021-02-23,48779.499680460918,76480244.783811,48779.499680460918,8281,8361
uniswap,USDT-WETH,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,2021-02-24,52690.041512668642,85487694.06575,52690.041512668642,8373,8426
uniswap,USDT-WETH,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,2021-02-25,54450.066919106604,80380561.077312,54450.066919106604,8408,8465
uniswap,USDT-WETH,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,2021-02-26,56356.824090747374,81375691.163643,56356.824090747374,8481,8520
uniswap,USDT-WETH,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,2021-02-27,55978.755134610612,81678268.058397,55978.755134610612,7154,7221
uniswap,USDT-WETH,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,2021-02-28,57477.823692223137,81577970.245319,57477.823692223137,8794,8862
uniswap,USDT-WETH,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,2021-03-01,55978.925604098578,87741463.806489,55978.925604098578,8013,8063
